id,screen_name,utc_offset,description,location,created_at,text,retweet_count,favorite_count
939990152914485248,kirty_sethia,None,"Intentionally Happy... All Anandā
                 Hedonistic 🌏",India ,Sun Dec 10 22:48:11 +0000 2017,"He laughed at every one but now even his reflection laughing at him.

#sarcastic #revenge #Karma",0,0
939987070776479749,MELLOWCELLO1,-18000,"Cellist and Composer....  http://t.co/JIiRy1T7AR ..

My  orig story/music...each click helps
animals...Pls click often..to help them
https://t.co/6oy8Ty2NNu",,Sun Dec 10 22:35:56 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #funny https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants series #Auth…,429,0
939986915725635584,MELLOWCELLO1,-18000,"Cellist and Composer....  http://t.co/JIiRy1T7AR ..

My  orig story/music...each click helps
animals...Pls click often..to help them
https://t.co/6oy8Ty2NNu",,Sun Dec 10 22:35:19 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club!  💫 #sassy #sarcastic #warm #funny https://t.co/ClriEWkDKu (Book #1 - Wine and Sweat Pants…,1265,0
939976516582236161,JoyYorkAuthor,None,Author of The Bloody Shoe Affair: A daring and thrilling adventure with the jailer's daughter. YA mystery. SCBWI. https://t.co/gYfFHzBHBf #RRBC,Indiana,Sun Dec 10 21:54:00 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939975505671000064,JanRomes,None,"Romance and women's fiction with sharp, witty characters who give as good as they get!",Ohio,Sun Dec 10 21:49:59 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #funny https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants series #Auth…,429,0
939974396017553408,JoreTheBest,None,,,Sun Dec 10 21:45:34 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939973367767207936,cherrymischivus,0,"I’m a reader of SciFi/Fantasy/Romance books. I dabble in the black arts of light & shadow... err mmm... photography, I mean. I’m also in great excess of 18.",UK,Sun Dec 10 21:41:29 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939960206410309632,Morgause777,None,"I am a totally randommmm, cheesy and tasteless blackmetal unicorn. Rrrrrawwwwwrrr BLEGH!",,Sun Dec 10 20:49:11 +0000 2017,"I got a @Pechkeks (#MisfortuneCookie) at the #RetroBörse, too! Apparently, it says (and correct me if I am wrong):… https://t.co/JrPTGqCqhK",0,8
939954996484775936,PineyGir,0,"I've got to admit it's getting better, a little better all the time.",London,Sun Dec 10 20:28:29 +0000 2017,Anyone else think this sign is kinda #sarcastic? #sorrynotsorry https://t.co/8wPNRzajIt,0,1
939954925840355328,AlisonEditor1,0,"Editor, coincidentally! Alter ego @AlisonJack66. Enjoys RTing interesting or amusing tweets, particularly book-related ones. Doesn't buy followers. No DMs plz",Cambridge UK,Sun Dec 10 20:28:12 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939954389447475200,Lonis_T,-28800,"Basketball fan and proud analyst on the best wine-recommendation web page that has basketball articles.
Interests: Basketball 🏀, FCB, politics
Languages: 🇬🇷🇬🇧🇪🇸","Barcelona, Spain",Sun Dec 10 20:26:04 +0000 2017,@robscott33 Me too! But I am not a basketball coach. Just like Sito... #sarcastic #FCBsocio,0,1
939948443329617920,ERamich411,-18000,My book is a collection of hilarious customer service stories from when I was a 411 operator. Visit my FB fan page; learn how you can win a free signed copy!,,Sun Dec 10 20:02:26 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939928152318636032,Lonis_T,-28800,"Basketball fan and proud analyst on the best wine-recommendation web page that has basketball articles.
Interests: Basketball 🏀, FCB, politics
Languages: 🇬🇷🇬🇧🇪🇸","Barcelona, Spain",Sun Dec 10 18:41:49 +0000 2017,"As much I like Pier Oriola, he shouldn’t play as PF. FCB needs stretch 4 in order to take bigger advantage of Serap… https://t.co/5yXWeT5vRt",3,12
939924083319410688,Oldbrookender,None,"Author of action adventure novels set in C4th Roman Britain.
Divided Empire & Dark Betrayal both published by Endeavour Press & available at Amazon UK & USA",Burton upon Trent,Sun Dec 10 18:25:39 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939924041267367936,CEverhart88,-18000,"My kids & music are my life💜
I like things that scare most people💀
Live each day as if it's your last🎉 
Always be yourself 😜
Don't be afraid to be different","Strawberry Plains, TN",Sun Dec 10 18:25:29 +0000 2017,#thatsme #same #smartass #honest #sarcastic #heartofgold #stubborn #loyal #bipolar… https://t.co/Hzm48ZCppi,0,0
939916833444057090,medverdict,-28800,Medicine is a science of uncertainty and an art of probability.),,Sun Dec 10 17:56:50 +0000 2017,Probably the worst thing you can hear when you’re wearing a bikini is “Good for you! #bikinibody #witty #sarcastic #sarcasm,0,0
939915118732890118,TheSofiaStyle,None,Beautifully designed apparel.,,Sun Dec 10 17:50:01 +0000 2017,"New design -  ""Have Yourself a Merry Christmas (Wake me Up When It's Over)"" T-Shirt.

https://t.co/bIiWWV511T… https://t.co/7A0MZaV4ah",0,1
939906641994113025,CluelessTees,-18000,"T-shirts for the dysfunctional masses. Show the world you're completely  oblivious with our unique line of humorous, off the wall tees.","Lakeland, FL",Sun Dec 10 17:16:20 +0000 2017,I'm Not Always Sarcastic Sometimes I Sleep T-shirt. https://t.co/W8rihggZUO via @CluelessTees #Sarcastic #Sarcasm,2,1
939903714604630016,badi_bacchi,None,I love BTS~,,Sun Dec 10 17:04:42 +0000 2017,RT @KiingNoir: I have gymnastics in my P. E. Class and quiz tomorrow Gawd I love Monday's! 😏😄😩😢 #Maknaeline #Sarcastic #KimTaehyung #V #Par…,1,0
939883857851109377,Pickabest1,-28800,"Experienced, blessed Mom & Dad, children & grand child.  Selling  Products online  in US, UK, etc. Brand Ambassadors for Club 1 Hotels.     💗 NO DM💝",WORLDWIDE,Sun Dec 10 15:45:48 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939880054246592513,birgitlissowsky,-36000,"take it easy, nothing is impossible..☺
We have 2 wonderful red cats,love cats all over the world,nature,music & football ⚽ SG Nürnberg Fürth 1883/Schülerleitung",Deutschland,Sun Dec 10 15:30:41 +0000 2017,"RT @fabi976: Apparently, mom has started taking pictures again ... great! 😧🐱😅 #sarcastic #lovemycats #BlackCat #Nerino 🐾😻💕 https://t.co/Vox…",45,0
939878930080710657,KiingNoir,None,"👑💚KiingNoir💙👑

~BTS A.R.M.Y.🎶~LittleMix💖~Food🍟~hashtags are layfu and say no to drugs and yes to pizza 🍕💊",,Sun Dec 10 15:26:13 +0000 2017,I have gymnastics in my P. E. Class and quiz tomorrow Gawd I love Monday's! 😏😄😩😢 #Maknaeline #Sarcastic… https://t.co/q5KlTa8OrS,1,3
939872423318577152,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Sun Dec 10 15:00:22 +0000 2017,No fucks https://t.co/dVQ3qgUA27 via #Sarcastic #Tshirt #Funny #FunnyTshirt,0,0
939866049067053061,Pastrymat,-18000,,"Crabtree, Québec",Sun Dec 10 14:35:02 +0000 2017,@realDonaldTrump I'm surprised that you didn't receive the #NobelPeacePrize for all your efforts to bring peace to… https://t.co/RPUyI1SURr,0,0
939862515139432450,ChristmasSweat3,-21600,The Original UGLY Christmas Sweater #Shop. Award-winning  #Christmas #sweaters. Custom light-up & feathered boa #xmas sweaters. Great #gifts!,"Indiana, USA",Sun Dec 10 14:21:00 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939850044206755841,slavery_life,19800,a  proud   INDIAN,India,Sun Dec 10 13:31:26 +0000 2017,@yuvraj_apnayuvi @bvp_prem Bjp is fighting on development and congress is dividing and rule 😂 #sarcastic,0,0
939834075690434561,FuckAllToWear,None,#Sarcastic & #offensive #clothing inspired by wardrobes full of shit clothes • For those ‘I’ve got fuck all to wear’ moments • Share #FATW #selfies 🤳🏽,"England, United Kingdom",Sun Dec 10 12:27:59 +0000 2017,"IN MY DEFENCE, YOU CAN FUCK OFF 
https://t.co/JohrJTayLQ
#slogantee #unisexclothing #tshirts #sarcastic #offensive #fatw",0,0
939810156338208768,wendygill70,-28800,"Wife, mum, retired.  Writer of love stories. Lover of animals, countryside, walking and a bit of peace and quiet. #books #author","South Yorkshire, England",Sun Dec 10 10:52:56 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939808451382988801,Roaringpurr,None,"Christfic  fantasy/romance (1) THE PLAN  (2) TRILOGY: Convicted, Convinced & Commissioned (3) one kidlit - A DOG NAMED DERF https://t.co/kgpIuzaM8t","Georgia, USA",Sun Dec 10 10:46:10 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939801087372152833,chrisderrick1,0,"First Western novel, The Tainted Dollar, published Nov 2014. The second, The Sheriffs Sister, in June 2015. Best place in the world - SW states of the USA.",Hertfordshire UK,Sun Dec 10 10:16:54 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939800904563331072,dianneanoble1,None,World traveller and published author. RNA Member. Writing about women under pressure in atmospheric settings.,"Leicester, England",Sun Dec 10 10:16:10 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939800904269815808,kevinaquarius28,None,My Level of Sarcasm Has Gotten to the Point Where I Don’t Even Know If I’m Kidding or Not🤷🏽‍♂️,"Manhattan, NY",Sun Dec 10 10:16:10 +0000 2017,#sarcastic https://t.co/tJXkUhvHXB,0,0
939800137764761600,tmittra,28800,"Travelling, working, eating & sleeping sums me up. Red things, dots, SRK, food, family, friends, films, stationary, books & music make me happy (not ordered)",,Sun Dec 10 10:13:08 +0000 2017,"Soooo is it snowing in London? No-one is really commenting on it 😜
#sarcastic #justjealousreally",0,1
939776954303238144,KathleenHarrym1,0,"#Author of #psychological #thrillers and #suspense based in and around #York. Wife, mum and animal lover #amwriting #books","York, England",Sun Dec 10 08:41:00 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939758867080142848,jennac92109,None,,,Sun Dec 10 07:29:08 +0000 2017,If he got OFF HIS PHONE maybe he could concentrate on looking for her!! #LivePD #Handsfree #rolemodel #jobwelldone #sarcastic,0,1
939725175888793600,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Sun Dec 10 05:15:15 +0000 2017,What is your superpower?https://t.co/qXQyvARjFK via #Sarcastic #Sarcasm #Funny #Tshirt,0,0
939716614831988736,Brianhigginstx,None,,,Sun Dec 10 04:41:14 +0000 2017,"@Delta #sarcastic ""thanks"" for responding to my earlier tweets",0,0
939703802789335040,birdwriter7,-28800,"International Author. New release  Dec. 9  ""Luna The Moon Pig"" Children's Book Illustrator: award-winning world-acclaimed Sheila Graber of Paddington Bear fame!","Florida, USA",Sun Dec 10 03:50:20 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939695957406638080,carol_kilgore,-21600,"I write mystery, suspense, romance. Love life, family, books, and cooking. Married with Dogs. Join my newsletter: https://t.co/sjmYiCzZBI","San Antonio, Texas",Sun Dec 10 03:19:09 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939695571819905025,DreshajDardian,-28800,Passionate about fiction. Amazon International Bestseller. Book reviewer. Book Coach. Let's chat!,Southern California,Sun Dec 10 03:17:37 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939682723471478784,ValenRhodes,-18000,Jazz-Pop Vocalist / Singer Songwriter /Entertainer,"Atlanta, GA",Sun Dec 10 02:26:34 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939661757668380673,thejordynw,None,Jordyn 23,,Sun Dec 10 01:03:15 +0000 2017,Have to leave myself reminders to be nice ##sarcastic #mybad #badJordyn https://t.co/U8QwYpiX2B,0,0
939649639183212545,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Sun Dec 10 00:15:06 +0000 2017,meh doodle https://t.co/mQWBEFmIW8 via redbubble #doodle #Meh #Sarcasm #Sarcastic #Tshirt #WTF,0,0
939641173622296576,CaudellSara,None,"Storyteller & author: Cold Springs Mystery, cat shelter volunteer, 4 cats, husband 3 grown kids. Love gene., hist., gardening, travel. https://t.co/DqGpD82XRT","Austin, TX",Sat Dec 09 23:41:28 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939621825235087362,ashokaoffice,None,"Take me as i'm, Or watche me as i go  https://t.co/Gai6f3bc8o",,Sat Dec 09 22:24:35 +0000 2017,"#Larvik #Carpenter #Sarcastic https://t.co/lF2UHF6gm1",0,0
939612693945823232,ang__johnson,None,A Human Rights and Animal Rights Campaigner.,"Wigan, England",Sat Dec 09 21:48:18 +0000 2017,@PaulaMc007 @Allyncondon @willcpowell @DrUmeshPrabhu @billdossett @53cooldude @Barbara62141093 @TheSliverEllie… https://t.co/zrmRAgjEBr,1,1
939609115323785216,cherrymischivus,0,"I’m a reader of SciFi/Fantasy/Romance books. I dabble in the black arts of light & shadow... err mmm... photography, I mean. I’m also in great excess of 18.",UK,Sat Dec 09 21:34:04 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939589307463077888,Overzeroo,None,When I was born devil said: Oh shiiiiit competition,,Sat Dec 09 20:15:22 +0000 2017,"I rarely choose not to be #sarcastic to a #stupid person, but when i do it just is that you insulted my intellect #tbh",0,0
939582638389637120,AlyshaBoekhoudt,None,new twitter account • sc: alyshaboekhoudt,,Sat Dec 09 19:48:52 +0000 2017,Mi gusta wak Debra su alumno nan cu mi panja nan cu ma laga na Aruba bisti..................🙃#Sarcastic… https://t.co/BprEm3n2FX,0,7
939581664338022400,phillym64,3600,"i have 3 chronic illnesses, but all are invisable, 3 lovely kids, 1 granddaughter, 1 lovely daughter-in-law and 2 spoilt brat cats",liverpool,Sat Dec 09 19:45:00 +0000 2017,Anyone know what the weather is supposed to be tomorrow? #sarcastic,0,2
939568180472745984,NDot58,-18000,Everything you need to know is in the descriptions for Taurus and Jersey Girl,here and there,Sat Dec 09 18:51:25 +0000 2017,I just love it when a business has awful customer service then doesn't apologize or try to make it right. #sarcastic Cc: @PicturePeople,0,0
939564810873769986,dgarvich,-21600,I work with geniuses every day.  I dad. I play keys and baseball. Lovin' livin' in the Magic City! My opinions are my own.,"Birmingham, Alabama",Sat Dec 09 18:38:01 +0000 2017,@Cmdr_Hadfield Pretty sure it's due to Masonic magic. You have no idea what the Earth looks like from afar. #sarcastic,0,5
939564304977633280,PennilessScribe,-28800,"Horror writer, questionable painter, unapologetic nerd, and committed beer enthusiast. Author of the award-winning Stage 3 series of books.","Vancouver, British Columbia",Sat Dec 09 18:36:01 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939561479052972032,TheKevinKuturin,7200,RedDevils fan.Eminem stan.,Estonia,Sat Dec 09 18:24:47 +0000 2017,"Check this out! :) New T-shirt From #FuriosusClothing 
https://t.co/JdjPAsSAOb
Also available for women  on this li… https://t.co/y8Gcxzp7T7",0,0
939528569402937344,BarbaraEbel,-21600,A physician and an award-winning bestselling author who sprinkles credible medicine into the background of her medical fiction and suspense.,Tennessee,Sat Dec 09 16:14:01 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939528351185866753,clairehaslam,0,"2 kids, 1 husband. 40 something Gary Barlow & TT fan! Also prone to a dose of Ed Sheeran and Coldplay! 🌈💰That big lottery win is just around the corner!😉🤞🏻","Crediton, Devon",Sat Dec 09 16:13:09 +0000 2017,@HowITheedsIt #sarcastic,0,0
939527806094118913,FuckAllToWear,None,#Sarcastic & #offensive #clothing inspired by wardrobes full of shit clothes • For those ‘I’ve got fuck all to wear’ moments • Share #FATW #selfies 🤳🏽,"England, United Kingdom",Sat Dec 09 16:10:59 +0000 2017,"We need YOUR help!
Twitter has deemed our account too fucking offensive for Twitter Ads 🙄 Perfect. Help promote us… https://t.co/2rH1qkO4WY",0,0
939521441988562945,8memery,-28800,https://t.co/0kzn270Acd,,Sat Dec 09 15:45:41 +0000 2017,RT @zavera23: 30 Sarcastic-Funny Thank You Meme https://t.co/h1DkE7vtOo #sarcastic #funny #memes https://t.co/Y29KsPtH5C,1,0
939520501470453761,zavera23,18000,"I'm a web developer, Blogger and SEO Specialist. I like to make creative Blog posts with a lot of passion to serve internet community.",Pakistan,Sat Dec 09 15:41:57 +0000 2017,30 Sarcastic-Funny Thank You Meme https://t.co/h1DkE7vtOo #sarcastic #funny #memes https://t.co/Y29KsPtH5C,1,0
939510141753462784,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Sat Dec 09 15:00:47 +0000 2017,No fucks https://t.co/dVQ3qgUA27 via #Sarcastic #Tshirt #Funny #FunnyTshirt,0,0
939505703634571264,findsfromyester,-21600,"Good stuff ready for upcycling, recycling, and its next use.  http://t.co/XpO70uDo4b","Denton, TX",Sat Dec 09 14:43:09 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939499580768571392,phdwoe,-28800,This is my more anonymous account so I can rant and moan with freedom! (Oh and enter competitions - because a student needs as much free stuff as possible!),United Kingdom,Sat Dec 09 14:18:49 +0000 2017,"Loving the ""award-winning"" 30 minute telephone queue, complete with an ear-bleeding combo of rubbish music and stat… https://t.co/JJeuvYzWrn",2,1
939499135736123393,Dinsmoor1958,-18000,"Author of three autobiographical books, Tales of the Troupe and The Yoga Divas and Other Stories, and You Can Leave Anytime.

https://t.co/RtvhDxdTWC","Massachusetts, USA",Sat Dec 09 14:17:03 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939496446725849089,june_kearns,None,"Reading. Writing, (hist/roms). Rock 'n Roll. Jazz. Film. Fashion. Photos. Art. Illustration.",Middle England,Sat Dec 09 14:06:22 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939495033396441091,EleganceFBillie,-18000,"Elegant vintage items from the backwoods of NC. Vintage Shopaholic,  Old and Used  💞 Better than New","North Carolina, USA",Sat Dec 09 14:00:45 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939492690114232320,SandraNikolai,-21600,"Mystery author who weaves ordinary people into extraordinary, life-threatening situations. https://t.co/GcLbW8Z5hK",In the pages of my next novel,Sat Dec 09 13:51:26 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939483563111612417,MELLOWCELLO1,-18000,"Cellist and Composer....  http://t.co/JIiRy1T7AR ..

My  orig story/music...each click helps
animals...Pls click often..to help them
https://t.co/6oy8Ty2NNu",,Sat Dec 09 13:15:10 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939474476198187008,DrZahidUOM,18000,"A TEACHER📚 by Profession, A STUDENT by Heart ♥ #UniversityOfMalakand ¦ #LJMU Alumni ¦ X-#Edwardian ¦I speak only from hearsay; of myself I know nothing.",127.0.0.1,Sat Dec 09 12:39:04 +0000 2017,@MussartAhmadzeb #Sarcastic 😛,0,1
939474420896280583,naimeshpatel128,0,,United Kingdom,Sat Dec 09 12:38:51 +0000 2017,"@OopsRare @roseshaikh @BiggBoss @BeingSalmanKhan #sarcastic 
Likha karo comment ke sath",0,0
939473823715520518,Aivan82,None,An egyptologist who loves Japan...,,Sat Dec 09 12:36:28 +0000 2017,Can’t wait for the Incredible II 🙄. @DisneyStudiosIT mi leggete? #sarcastic,0,0
939467667379015680,BeadXS,-21600,"Etsy & Artyah shops handmade jewelry for Weddings, Birthdays, all occasions. Sterling silver & beaded jewelry 🌺🇺🇸","Oklahoma, USA",Sat Dec 09 12:12:01 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939420540527190016,SamayamTamil,-28800,"சமயம் தமிழ்-SAMAYAM TAMIL is A Times Internet product. Tamil news brand from Times Internet, company which is a part of Times of India group.","Chennai, Tamil Nadu",Sat Dec 09 09:04:45 +0000 2017,"படத்தின் பங்குதாரராகிறது தமிழ் ராக்கர்ஸ்! - உடனுக்குடனே படம் வெளியாகும்!
#TamilPadam2 #sarcastic #Tamilrockers… https://t.co/sFm7uoGmTc",0,0
939414402964402176,ANN_Newsable,19800,"Latest news, analysis and videos from India and around the world. Part of Asianet News Network. 
Straight, bold and relentless","Bengaluru, India",Sat Dec 09 08:40:21 +0000 2017,#Trolls vs #filmmakers and #Politics vs Actor #Vishal. #News with a #sarcastic twist #AtTheEndOfTheWeek https://t.co/fA8PyMmgDn,0,0
939414341954048000,PratibaRaman,19800,On the digital platform as Senior Producer with Asianet Newsable. Love holding mudras on stage or the mic in front of camera,India,Sat Dec 09 08:40:07 +0000 2017,#Trolls vs #filmmakers and #Politics vs Actor #Vishal. #News with a #sarcastic twist #AtTheEndOfTheWeek https://t.co/dHFcAUsmXb,0,2
939384065580589056,US_Federalists,None,"To Preserve our History, Liberty, and cultural identity  we must stand tall with facts and a will to win! My youtube channel: https://t.co/1ktjSJBQV6…",Good Ol USA,Sat Dec 09 06:39:48 +0000 2017,@TIME @TravelLeisure yea fuck family tradition and religious beliefs you should be forced to work #sarcastic obviously....,0,0
939362796571066369,sarcasticalarm,None,"Not so ordinary Girl. Wine is Life, Sarcasm is oxygen.  #Sarcasm #Sarcastic #design #humor #funny","London, England",Sat Dec 09 05:15:17 +0000 2017,What is your superpower?https://t.co/qXQyvARjFK via #Sarcastic #Sarcasm #Funny #Tshirt,0,0
939357625442897922,SahityaSahay,19800,actor & traveller,Mumbai,Sat Dec 09 04:54:44 +0000 2017,humour is the way #justjoking #sarcastic #whysoserious,0,2
939355884970315776,ShashantB,None,"dr is nthin special in me to know.


..","New Delhi, Delhi",Sat Dec 09 04:47:50 +0000 2017,@IndiaToday @sambitswaraj @BJP4Delhi @BJP4India yeh btaao @kanhaiyajnusu k khilaaaf Chargesheet kab daaloge..... #sarcastic,0,0
939351124603260928,BhagyashriKeni,None,"Hated by many😈, loved by plenty😘, wear heart on my sleeve 😌, fire in my soul 🔥& a mouth I can't control👅",,Sat Dec 09 04:28:55 +0000 2017,#sassy #sarcasm #sarcastic #quotes #funny #crazy #hilarious #laughing #laughs #weekend 😊 https://t.co/WBUwPRQm7b,0,0
939350125448716288,BhagyashriKeni,None,"Hated by many😈, loved by plenty😘, wear heart on my sleeve 😌, fire in my soul 🔥& a mouth I can't control👅",,Sat Dec 09 04:24:56 +0000 2017,#sassy #sarcasm #sarcastic #sotrue #thatsme #hilarious #funny #laughlouder #quotes 😄 😄 https://t.co/cLMSlcJxE6,0,0
939348581143556096,Defectivenaruto,None,"freelance video editor , podcaster, cosplayer, Skullgirls player, host of Monday Night blockbuster, eightysixed, Twitch Streamer & Director of @MissionStartP",in your mum's bum,Sat Dec 09 04:18:48 +0000 2017,So uh. did PSX press conference start yet? Looking like they are still getting ready for the main show #sarcastic,0,0
939323348810698752,CurhamJon,None,,,Sat Dec 09 02:38:32 +0000 2017,"RT @KayleeHazNBlaz: ☃️So yeah I said, ""Merry Trollstice!"" to someone earlier today🎄#Sarcastic ""No I've never seen #Trolls.....don't ya love…",1,0
939320929066405888,KennethTrillion,None,Born in a Barn and Raised by Wolves.,Charon Hydra Nix Kerberos Styx,Sat Dec 09 02:28:55 +0000 2017,"RT @PlanetariumArt: Sorry about your slow internet and old iPhone. :(
.
#sarcastic #spraypaint #art #stencil #poverty #paint #painting #sad…",1,0
939318372227076096,GinGin1425,-14400,,bluegrass state,Sat Dec 09 02:18:46 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939301971823087621,Towheehillart,-18000,I am an award-winning professional #artist. https://t.co/gMJr8TAIdH See Reaching Out on The Mindy Project!  Art Work in 29 states and 6 countries.,Radford Virginia,Sat Dec 09 01:13:36 +0000 2017,RT @JanRomes: No Sweat Pants Allowed - Wine Club #sassy #sarcastic #humor #friendship https://t.co/ClriEWkDKu Bk #1 - Wine and Sweat Pants…,298,0
939291831816290305,russ_thegreat,-21600,Vanessa 💍,"New Orleans, LA",Sat Dec 09 00:33:18 +0000 2017,RT @YoungCease4: Saints got flagged again 💀 #sarcastic,1,0
939290965751353344,YoungCease4,-18000,Keep god 1st!! Stand for something or fall for anything. DIE HARD SAINTS FAN 24/7 365.. proud member of the WHO DAT NATION..,Westside of Marreo,Sat Dec 09 00:29:52 +0000 2017,Saints got flagged again 💀 #sarcastic,1,1
