id,screen_name,utc_offset,description,location,created_at,text,retweet_count,favorite_count
937423479003004929,TrueScorpFemme,-28800,"#OpPedoHunt Followed by Thomas Paine, Gen. Flynn, Roseanne Barr, Jenna Jameson, @GOPPollAnalyst & Border Narcotics #FactsNotFeelings",,Sun Dec 03 20:49:08 +0000 2017,"#Irony 👇👇👇😂😂🤣

HT: @FansOfPotus https://t.co/zwdEcf0Mmo",0,0
937421332953948160,Official_Frambo,-21600,Do you believe in miracles?,"Oshkosh, WI",Sun Dec 03 20:40:36 +0000 2017,We're really about to lose on a Robbie Gould field goal #irony,0,0
937421115550511104,ECremeens1366,None,Married father of 4 advocating for childhood cancer research and funding. Celebrating my 9 year old sons cancer remission#TeamRyan_86 #Cubs #Bears fan.,Richmond KY,Sun Dec 03 20:39:45 +0000 2017,@CEmma670 Looks like Robbie will get all the points and the game winner for the Niners #Irony,0,0
937419192919314433,tessdaw,None,"Try your best, and then, f#^* it. my philosophy about being a wife, mother, friend, daughter, sister, and teacher. :)",Illi-noise,Sun Dec 03 20:32:06 +0000 2017,"Deep thought of the day: perhaps it’s not politics separating us, but #Twitter and #Facebook. Who really needs to k… https://t.co/1NYVyf64nI",0,0
937419153585172480,FN4AP,None,"This is a fan page for supporters of Austin Petersen. Help spread the liberty message, like and share our reposts. 

https://t.co/HqRbwzMvkF","Missouri, USA",Sun Dec 03 20:31:57 +0000 2017,RT @joshhawleymo: Sports would not exist without college. I learned this in college. #irony,2,0
937419031098941440,GerardEgan3,None,,,Sun Dec 03 20:31:28 +0000 2017,"RT @louiseallain: Ppl are crowding to Christmas fairs on a Sunday, but possibly not churches.. #irony",6,0
937418459369046016,annie_t1981,None,"mostly tweets about: running, politics, gardening, cats, vegetarianism, prisons, forensic psychology, wine. hmpps views mine, not the queen's.",down south by the sea,Sun Dec 03 20:29:11 +0000 2017,Training at the gym then buying wine and chocolate on the way home 🙄 #irony,0,1
937418416926986242,leela747400,0,"#avgeek - travel, rugby, hockey and F1. And I like taking photos 📷","London, England",Sun Dec 03 20:29:01 +0000 2017,@Andrew_SW @stevepowerdj @SparkyTheClown @wave105radio @stevebone1 Long Hot Summer! ❤️ #irony,0,3
937418299641618433,DomJSII,None,"Tournament Poker Factotum, Sports Journalist, Star Wars aficionado, UF grad, Gamer, Uncle",,Sun Dec 03 20:28:33 +0000 2017,@Ballou1010xl #Irony https://t.co/Z5L7h9mj0p,0,0
937418112936366080,johnnystarling,0,Atheist and was apolitical but now deeply immersed. Reform of our political system is desperately needed. #PRnow #StopBrexit #FollowBackProEU,Tees Valley,Sun Dec 03 20:27:49 +0000 2017,@Tony_Dalton4 @Reasons2Remain #Irony,0,0
937417821386104832,LaCatholicState,None,"'You are Peter and on this rock I build My Church - and the Gates Of Hell will never overcome it', Jesus Christ.","UK, Christendom",Sun Dec 03 20:26:39 +0000 2017,"RT @louiseallain: Ppl are crowding to Christmas fairs on a Sunday, but possibly not churches.. #irony",6,0
937415553840504834,Chopstik,-18000,"A renaissance dude interested in many things, inc tech, history, politics, writing, etc",Virginia,Sun Dec 03 20:17:39 +0000 2017,#irony given how the entire modus operandi of @FoxNews since the #Clinton administration has been to divide us.… https://t.co/e3mjiZxZj1,0,0
937415287615381504,whoisarjunroy,-25200,"Family-man, Guitarist, Producer, Recordist, Mix Engineer. I love life, people, food & gear. Whatchu gonna do about it? BerkleeBM // BerkleeMM",Canada,Sun Dec 03 20:16:35 +0000 2017,"How come some of the same ppl who go on about being 'woke' often have the most entitled attitudes? 🤔🤔🤔

#hmmm #irony #hypocrisy #wha",0,7
937413805457502214,4_babbitttree,None,"Animals, books, politics, food, fashion, dance-in that order. She/her pronouns. Wannabe novelist. Plant murderer. Feminist killjoy #NastyWoman #FuckDonaldTrump","Portland, ME",Sun Dec 03 20:10:42 +0000 2017,Irony is a game called “adventure capitalist” that’s free to play. #Steam #irony https://t.co/j8YfP4Sw6d,0,0
937411600625086465,MZVICtori,-28800,Declaring victory over societal influences that destroy humanity. GODS WARRIOR FOR HUMANITY. LIGHT IN DARKNESS🌞💖🙏🏾 #CREATECHANGE #IFOLLOWBACK #HUMANITARIAN,,Sun Dec 03 20:01:56 +0000 2017,@RCTrumpisbackII @edhenry @Cernovich Let talk about laws. Laws are only in effect when they are beneficial. My worl… https://t.co/qCimeEtQTm,0,0
937408925019922432,BarefootBlonde5,-18000,,"Florida, USA",Sun Dec 03 19:51:18 +0000 2017,20 Most Ironic Names Of All Time: https://t.co/i3ru6je0Md #Irony #Funny #Names,0,0
937407044222558208,traileradda,None,TrailerAdda is unique website in Telugu Cinema! All trailers at one place! Sounds too interesting & convenient for real movie buffs right! Yes!!!Follow it Now!,"Hyderabad, India",Sun Dec 03 19:43:50 +0000 2017,Disheartening to listen to! #Irony #Killpiracy https://t.co/7xkx22W7ji,0,0
937405128398770176,counterpower5,0,Retweets are not an endorsement.,,Sun Dec 03 19:36:13 +0000 2017,"RT @louiseallain: Ppl are crowding to Christmas fairs on a Sunday, but possibly not churches.. #irony",6,0
937403679912505344,dironablu2u,None,,,Sun Dec 03 19:30:28 +0000 2017,@jaybakeraz @dorbar @USAlivestrong @SgtTLLewis @RealJamesWoods So no one finds it funny that republicans defend Rus… https://t.co/rLgANhISal,0,0
937403040788828162,Rich_Cain,-25200,"Sports, entertainment, business, politics all interest me. Just a regular bloke offering my thoughts. Welcome & I hope you enjoy! Spartan 4 Life","Des Moines, IA",Sun Dec 03 19:27:55 +0000 2017,#irony https://t.co/r9IDEOHKtv,0,0
937402978478252032,MichaelForni,0,"Scrum master/Agile coach
*Co-creator of ScrumLSP *Part time ghostwriter *TimeRepublikaner *Widiba CustomerTeam *#amicidicespazio community *Social animal","London,UK Pic @alessiojacona",Sun Dec 03 19:27:40 +0000 2017,@AndreaCateni1 @stefaniaboleso @PANDORA_UK @meghanmarkle @pm10 @suxsonica @LAMONTEDOC @RudyBandiera @francy_0207… https://t.co/Z6jZwVbnGr,2,6
937401506562703361,MuellerTimes,-28800,#Mueller #MuellerTime #MuellerMonday #MuellerIsComing for #DonaldTrump   #TrumpRussia #investigatetrump #ImpeachTrump #RussianCollusion  #Resistance #Resist,"New Jersey, USA",Sun Dec 03 19:21:49 +0000 2017,@Braveheart_USA @GenFlynn @steph93065 @AppSame @CarmineZozzora @Lrihendry @ChristieC733 @LeahR77 @DrMartyFox… https://t.co/LHOZYGzSlC,0,2
937399992070782976,colbertchingcho,-28800,"Why isn't Colbert fired for racism & sexism?! #Racism #Sexism #FireColbert #CancelColbert #MeToo
 
by a victim of racism & sexism everyday, & rapes & assaults",Racist Liberals Double Standards,Sun Dec 03 19:15:48 +0000 2017,Irony #PowerfulMen #PowerfulRacists #TwitterCensorship #CensoredTwitter #Censorship #Censored #UScensorship… https://t.co/gI0rnERwXZ,1,0
937399889738289152,subtlebeast30,-18000,Leave the world better than you found it!,,Sun Dec 03 19:15:24 +0000 2017,"RT @subtlebeast30: #StreetArt by #Irony &amp; #Poe 
#Photo by #Irony #graffitiart #graffiti #art #artwork #artontwitter #wallart #mural #graff…",9,0
937399457632493568,adi_yerunkar,None,,"Mumbai, India",Sun Dec 03 19:13:41 +0000 2017,@UnboxTherapy @Honorglobal The shit u never get and yet keep the hopes high...#irony ...,0,0
937399285968134144,colbertchingcho,-28800,"Why isn't Colbert fired for racism & sexism?! #Racism #Sexism #FireColbert #CancelColbert #MeToo
 
by a victim of racism & sexism everyday, & rapes & assaults",Racist Liberals Double Standards,Sun Dec 03 19:13:00 +0000 2017,Twitter protects racists? #Twitter #TwitterCensorship #CensoredTwitter #Censorship #Censored #UScensorship… https://t.co/eqTbdomLiz,1,0
937398460747096064,colbertchingcho,-28800,"Why isn't Colbert fired for racism & sexism?! #Racism #Sexism #FireColbert #CancelColbert #MeToo
 
by a victim of racism & sexism everyday, & rapes & assaults",Racist Liberals Double Standards,Sun Dec 03 19:09:43 +0000 2017,Can't call out racists? #Twitter #TwitterCensorship #CensoredTwitter #Censorship #Censored #UScensorship… https://t.co/7biZUm9HVA,0,0
937396166106517505,rwwgreene,-18000,"Writer, lefty, secular humanist with a teaching certificate -- trustee of the @nhwritersproj, recovering journalist, and typewriter crusader.✍️",,Sun Dec 03 19:00:36 +0000 2017,@DelilahSDawson #Irony,0,0
937395503406260224,dinieunice,19800,"Imma VIP,Shawol,Baby,Igot7,ikonics,Army,Blink and if you are one of 'em feel free to follow me :-) Kanghaneul is mine :D",India,Sun Dec 03 18:57:58 +0000 2017,Lmao. They were not interested in western recognition and such yet they requested to play them on radio!! #irony,0,0
937393885705359361,KristaBenoit,-18000,"entrepreneur, marketer & event creator @ iSPARK | LU SPAD grad | mom of Ty & Syd | sports enthusiast | insanely organized | desperate for a beach vacation","Gatineau, Quebec (Canada)",Sun Dec 03 18:51:32 +0000 2017,I can't believe I missed out on those Mulligan Massages from Edmonton Events at [un] GOLF. I guess I should've take… https://t.co/7inDremkKv,0,2
937393731027767296,project1enigma,3600,Pronouns: en/de:'they'/'them' - #ActuallyAutistic #Neuroqueer #RedInstead on wheels ♿ - not yet but hope to become Jewish - not a (fe)male at all - white,Planet Earth,Sun Dec 03 18:50:56 +0000 2017,#irony,0,2
937393465180160000,MsmAntagonist,None,#ronpaul #andrewbreitbart #randpaul,,Sun Dec 03 18:49:52 +0000 2017,@JohnnyRadio @JoeNBC No he's saying their bad because they botched the investigation on purpose and everyone in the… https://t.co/BDEkhxug5j,0,0
937392895253815296,jay6621,None,what you are searching for is not available here! just Don't waste your Time !,india,Sun Dec 03 18:47:36 +0000 2017,@Moto_Support @motorolaindia In my moto G5S plus. I got dust inside my camera just in 1 month of usage. Why is that… https://t.co/IPyOBSfmd1,0,0
937392618824122368,disneylandlady,-28800,to speak or declaim extravagantly or violently; talk in a wild or vehement way; rave.,Next to the beach in my tower.,Sun Dec 03 18:46:30 +0000 2017,@SenJohnMcCain The problem here is this 70 yr old Parkinsons sufferer gets $840 SocSec a month to live on &amp; I paid… https://t.co/uJTiYIRTMv,0,0
937391175383830529,rngirlone,None,"RN, BSN; godmother, IDD advocate, animal rescuer, former flight attendant & 97 Rock Angel. Please, always, give all the love you can to special needs children:)",BUF; now ORD,Sun Dec 03 18:40:46 +0000 2017,"""...no formal experience in drug policy or law enforcement.""

Sounds about right.

@realDonaldTrump @KellyannePolls… https://t.co/an8Y2LOU0o",0,0
937390787175768064,divadarya,-28800,"Late-blooming native Angelina who grew up invisible on film sets surrounded by fatigue, arrogance and free M&Ms.Writer. Tries to Chant Down Babylon every day.",Los Angeles,Sun Dec 03 18:39:14 +0000 2017,"@theoptionoracle You know this was #irony, right? Hard to tell with Trump supporters.",0,0
937389836390092800,Reckless67Bobby,-28800,"Middle aged, middle class white guy; it's my fault your life sucks.",,Sun Dec 03 18:35:27 +0000 2017,"#Irony
Ohio State getting left out when they won their conference one year after getting put in when they didn't.
#CFBPlayoff",1,1
937389620068679680,rajaksunil1979,None,"A #FreelanceFitness trainer  n a relatively rich
experience in #PaymentIndustry,#Loyalty, CRM & Direct Marketing.
Wrking @ ONEMi.in","Thane, Mumbai",Sun Dec 03 18:34:35 +0000 2017,@ShainaNC Mam.. I respect you a lot but strongly feel that u represent a wrong party... #irony,0,0
937389218019414016,juliebythecoast,None,"#SaveObamacare #Resist #TrumpRussia #IStandWithNancy Deplorables, Bros, Bots, Idiots blocked",San Francisco Bay Area,Sun Dec 03 18:33:00 +0000 2017,O GOD MAKE IT STOP! Your Daily Round Up Of Crazy White House Shit! https://t.co/P3siafYWqv via @Wonkette @POTUS You… https://t.co/iw5SJqqebi,0,0
937387531578019840,EUdMissIt,None,"#FBPE, Optimist, insurgent​, remoaner, citizen of the world, internationalist, saboteur, #48percent & anti Nazi, obvs",UK,Sun Dec 03 18:26:18 +0000 2017,RT @Cave_Art_Films: @tnewtondunn @EUdMissIt Has anyone got a spare #irony fuse? Mine has just blown.,1,0
937387315634286595,MusicSpeaks609,-18000,#ProMo Professional Realist Optimizing Many Opportunities! #MusicSpeaksEnt 🎶🖋🎤  #RuffRyders🤞🏾🤞🏾#BBB 🏍 #TravelAddict 🛫 #TeamOT 💵 #Jersey,New Jersey,Sun Dec 03 18:25:26 +0000 2017,So much #Irony &amp; #Humor at the same damn time! https://t.co/OHTRKzL6HU,0,1
937386262427660288,DamonParker1,-25200,"Teacher, Actor, Columnist for @TeaPartyTribune. Unabashed conservative, movie buff, and comic book nerd. My book, Karma, will be coming soon. ORPUW #TCOT #PJNET",Reno NV,Sun Dec 03 18:21:15 +0000 2017,"#irony:
It’s hilarious that the lefty comedians (Stephen Colbert, Chelsea Handler, George Lopez, et al.) are now too angry to be funny.",0,0
937385936584810496,GhildiyalSaumya,19800,I'm a fan of anything that tries to replace actual human contact - Dr Sheldon Cooper :),"Mumbai,India",Sun Dec 03 18:19:57 +0000 2017,Is it actually ironic? 3 #TEDEd Lessons on #irony https://t.co/xUObFrZrzE,0,0
937384813983686657,FrCharles,3600,Capuchin friar,Rome,Sun Dec 03 18:15:30 +0000 2017,"Also, the rarely-heard-in-Rome Roman Canon. #edified #irony",0,7
937384425247199232,gareth_hurley,None,"Pro-Life Catholic Cardiff City fan. Husband & dad. Small businessman. Distributist. Pork Pies, wine gums, whisky & beer. CYMRU AM BYTH.",Wales,Sun Dec 03 18:13:57 +0000 2017,"RT @louiseallain: Ppl are crowding to Christmas fairs on a Sunday, but possibly not churches.. #irony",6,0
937383801331769344,milehightrauma,None,"emergency room nurse by day, photographer by night","Denver, CO",Sun Dec 03 18:11:28 +0000 2017,"@VicLombardi Like many my age im still renting, my wife is a RN and I’m a RN, with student loans, high rent, &amp; high… https://t.co/r4OaZ5aAlC",0,0
937383233381175298,BigRed_6007,None,,,Sun Dec 03 18:09:13 +0000 2017,So does @AlabamaFTBL get a lead to start the #sugarbowl against @ClemsonFB too? Talk about privilege. So much for… https://t.co/bAfDq3Sg8Z,0,0
937380572049149954,DavidJhn77,None,Tweets about LFC and various other things that spring to mind. All opinions are my own and not to necessarily be confused with reality.,,Sun Dec 03 17:58:38 +0000 2017,@jbradleymedia @ShippyLennon Surely you're  not suggesting Castles is biased towards Mancs?  Damn I'd never noticed..... #irony,0,0
937380549311811584,JamesAtTheOwl,-14400,"The adventures of a shaman and co-owner of a small spiritual store, The Wandering Owl. Check out my podcast at http://t.co/wNiVGLNff8","Jackson, Michigan",Sun Dec 03 17:58:33 +0000 2017,"@Jon_Favreau Tweeting this because #irony, just watched Chef on Amazon Prime. That is a seriously good movie. You all should be proud.",0,0
937379299258130432,colbertchingcho,-28800,"Why isn't Colbert fired for racism & sexism?! #Racism #Sexism #FireColbert #CancelColbert #MeToo
 
by a victim of racism & sexism everyday, & rapes & assaults",Racist Liberals Double Standards,Sun Dec 03 17:53:35 +0000 2017,@THR Isn't House of Cards based on the Clintons?! #Irony,0,0
937378480366522369,Aaron_Haggas,None,,God's country aka North Waes,Sun Dec 03 17:50:20 +0000 2017,@NSPCC @GeriHalliwell Another multi millionaire telling normal working people to give more money #irony #whatishertalent,0,0
937377884435513351,WeNeedThe25th,None,"26, witty, and very political. My views are mine, and do not represent my friends, family, and or employer. :) PS: Love one another! 🇺🇸🏳️‍🌈 #TheResistance",United States,Sun Dec 03 17:47:57 +0000 2017,@CWalz4 I'm a lunatic?? Says the pedophile sympathizer!! 😂😂😂 #Irony,0,1
937376032138711040,clemesha_alison,None,,,Sun Dec 03 17:40:36 +0000 2017,RT @MistressLuce: Says 'do not care if she were defended from unicorns' ..calls Harry a fool #irony https://t.co/JVt5GGznsg,2,0
937375575634825216,tishasaroyan,19800,Disserting on Art History @ JNU. Poetry hogger. Still loves Lawrence and LeGoff sapiosexually.,Blazing Palisades,Sun Dec 03 17:38:47 +0000 2017,Punjab giving UP a snark about illegal weapons trade is peak 2017 #Irony #IHaveSeenItAll https://t.co/Mp9OKSvm75,0,1
937375354230067206,themassesrise,-28800,"The truth bites. I prefer a laugh, but you can come and have a go if you think you're smart enough. I RT news and diverse views. Home of #memes4corbyn",,Sun Dec 03 17:37:54 +0000 2017,RT @MistressLuce: Says 'do not care if she were defended from unicorns' ..calls Harry a fool #irony https://t.co/JVt5GGznsg,2,0
937374190709215232,custardpie1138,-18000,,Florida,Sun Dec 03 17:33:17 +0000 2017,When you can’t find khakis at Target. #irony,0,2
937370760968130562,SumOfChoices,-18000,New Thought Philosopher - Spiritualist - Hopeless Romantic - Loves America - Support our Military. I Block All Morons.,Here,Sun Dec 03 17:19:39 +0000 2017,"@dcexaminer ""What I'm not interested in is posing or pursuing some notion of American Leadership or America winning… https://t.co/aJW1F2xzRT",0,1
937364153592963072,BinAnimals,0,Emergency Bin Animal,The Bin Animals Project,Sun Dec 03 16:53:24 +0000 2017,RT @Melvston: #tesla #cat #pigeon #irony https://t.co/zAarMVEdWo,1,0
937363491094220800,AndrewTwyford,None,"My kids, sport and alcohol that about sums me up",Sheffield of course,Sun Dec 03 16:50:46 +0000 2017,Surely the Man City bubble isn't going to be burst by the team that likes blowing them #irony,0,0
937363390716051456,malt_soda,-28800,we're all stories in the end...trying to make sure mine's a good one,,Sun Dec 03 16:50:22 +0000 2017,A person claiming to be an introvert commented on a few of my pins from my introvert board on Pinterest #irony,0,0
937361701749567488,Filantree,-28800,"Animal Fanatic

#DIVERSITY #Resist
#NoWallNoBanNoRaids
 #SpayAndNeuterYourPets",,Sun Dec 03 16:43:39 +0000 2017,RT @Brimshack: A Helpful Message that Ain't https://t.co/4K5ECIA1K6 via @wordpressdotcom #travel #cars #carrental #safety #irony #psa #help…,2,0
937361258109472769,Ushma69,None,,,Sun Dec 03 16:41:53 +0000 2017,RT @iam_enayat: @TimesNow A tv news anchor sits on a chair/sofa made of animal leather.. And condemnes cruelty over animals.. #irony,4,0
937360276567011328,carlxpelcid,None,"27. Industrial Engineer by formation, Venezuelan by birth, Galician by race. Promo XXXIX CSA. Easy going, easy life. Fan of @RCDeportivo",,Sun Dec 03 16:37:59 +0000 2017,#getbackontrack #december #fit #Caracas #cotamil #running #irony #preparadoparahallacas https://t.co/MyFbBtOqFI,0,0
937359502814384128,orlik_kuba,-28800,"Full-stack developer, open-source lover. Creator of Sealious (https://t.co/fNKmhxXF5V).   
kuba_orlik@mastodon.host","Poznan, Greater Poland",Sun Dec 03 16:34:55 +0000 2017,"Hipokryzja, zilustrowana

#typography #irony

https://t.co/xBVLrNVETf https://t.co/AE7kLcLkkE",1,2
937357814149926914,_Black_Hat_,-18000,Faithfully snarky. Any & all re-tweets are not (necessarily) endorsements. Think about what the header says...,USA. Need more be said?,Sun Dec 03 16:28:12 +0000 2017,"0bama is spending more time TRYING to be President when he’s not than when he was.

#Irony https://t.co/kkaF8IMZ0M",0,1
937356550540316673,MightyKhan,None,"A Pakistani by birth,Software engineer,traveler,blogger,views are my own,retweets are not endorsements.","London,United Kingdom.",Sun Dec 03 16:23:11 +0000 2017,"@MaryamNSharif At the rates highest in the world,godfather never misses any opportunity to suck at blood of the poor masses #irony",0,1
937355734551023616,JBoogieG,-18000,Just some random guy some people happen to like. :V,"Virginia, USA",Sun Dec 03 16:19:57 +0000 2017,"RT @NamelessCynic: According to a report in the New York Times.
Which you say you don't read, and is always ""fake news.""
#irony https://t.c…",2,0
937355383659794432,arkansasfbfan,None,,,Sun Dec 03 16:18:33 +0000 2017,"From the same state and party of Representative ""We have to pass it to see what's in it"". #irony https://t.co/cGG096Sb5s",0,0
937354600721547265,Breshvic,-28800,"Writer, Podcaster, Editor. I oppose those who seek to undermine equality, liberty, science, and democracy.","Sacramende, CA",Sun Dec 03 16:15:26 +0000 2017,"RT @NamelessCynic: According to a report in the New York Times.
Which you say you don't read, and is always ""fake news.""
#irony https://t.c…",2,0
937353918874468352,NamelessCynic,-25200,"Liberal, veteran. RT's mean endorsement: I thought it was funny or true. Sometimes both.
Warning: I say ""fuck"" a lot.","The Burque, NM",Sun Dec 03 16:12:44 +0000 2017,"According to a report in the New York Times.
Which you say you don't read, and is always ""fake news.""
#irony https://t.co/NSKRXIJtuI",2,2
937353148963856385,disneylandlady,-28800,to speak or declaim extravagantly or violently; talk in a wild or vehement way; rave.,Next to the beach in my tower.,Sun Dec 03 16:09:40 +0000 2017,@AdamSchiffCA The problem here is this 70 yr old Parkinsons sufferer gets $840 SocSec a month to live on &amp; you emai… https://t.co/EVMeyggnzL,0,0
937350763965222912,JohnnyGivesADam,None,"Getting into trouble for the good of the galaxy. 
Not an idiot, but play one on Twitter. 
https://t.co/AvdqmC54I0

#TheResistance","Tampa, FL😎",Sun Dec 03 16:00:11 +0000 2017,"I just moved into a new neighborhood yesterday called Woodland.
#Irony follows beaver now.",0,2
937349004043653120,societyatpeace,0,"Challenging Bigotry and hate crime.   Community cohesion and a strong society can stand together in order to make a happier, healthier and safer UK and World.",North Essex UK ,Sun Dec 03 15:53:12 +0000 2017,"Gobsmacked. Truly, we are sitting here with looks of disbelief. #reman @RedPeppermag #irony @TheCanarySays https://t.co/ewZGh0dCEl",0,0
937348742260428801,xFlaregun,-14400,"Into Dr. Who, actual science, open minded but reality-based worldviews and the little smartass in the link below. Also, amateurishly fascinated by Shakespeare.","Smith Mountian Lake, Virginia",Sun Dec 03 15:52:09 +0000 2017,"@KaivanShroff Don’t know about that, I seem to remember something about a tan suit..., #ImpeachObama! (#Irony)",0,0
937348025080532992,1981meagan,-18000,"Proud disabled Vet & former combat medic veteran serving in Iraqi Freedom during the invasion in 2003. Blocked by Don Cheadle, Meghan McCain & Debra Messing!","Lilburn, ga",Sun Dec 03 15:49:18 +0000 2017,@benshapiro Isn't Bernie and his wife being investigated for tax fraud?? Lol #irony,1,1
937346333685501952,Shizzletheland,-21600,Doing what I was born to do.,somewhere 'round #CLE,Sun Dec 03 15:42:35 +0000 2017,@twithersAP Nick Satan's basic argument is that Ohio State gets unfair and preferential treatment from the committe… https://t.co/G1IFJC9BSk,0,0
937345101512298496,kidoctr,-21600,"Pediatrician, Fellow of the American Academy of Pediatrics (FAAP) , OKAAP immediate past pres, vax advocate, runner, traveler, fine dining, gadgets/tech","Enid, OK",Sun Dec 03 15:37:41 +0000 2017,@Luma923 @iris_maan @Joshua1_5 @3worldmom @glhilder @what_if_007 @Adman1175 @Charbrevolution @BlueLionBlog… https://t.co/w0fDRiv8Eo,0,0
937343971860402177,pvandck,3600,"Dad, photographer, teacher. 
Arts & sciences advocate, and ballet fan. Opponent of medical fraud. Ever so slightly sweary. All spelling and grammar my own.",The World,Sun Dec 03 15:33:12 +0000 2017,Corbynista with a bio full of clichés and slogans does #irony https://t.co/f5PoxpF849,0,0
937343343251640320,Corey_McCance,None,A politically concerned citizen. Young professional. Experienced and educated.,Clearwater Florida,Sun Dec 03 15:30:42 +0000 2017,"So..When Trump said: ""We have to bring back law and order in this country and I think the police are phenomenal peo… https://t.co/AylanQYk20",0,1
937343288939397121,kanchan304,None,,,Sun Dec 03 15:30:29 +0000 2017,RT @iam_enayat: @TimesNow A tv news anchor sits on a chair/sofa made of animal leather.. And condemnes cruelty over animals.. #irony,4,0
937341547858878464,yofed2,-18000,voluntarist unplugged from the matrix,"Bordentown, NJ",Sun Dec 03 15:23:34 +0000 2017,"because capitalism....

#irony https://t.co/qnZnGE11Wn",0,0
937337222969413632,wRaldri,-18000,"Sports fanatic: Heels, Panthers, NASCAR, skiing, former sportsmarketing professional.  Oh yes, also big Johnny Depp fan, mate.","High Point,NC",Sun Dec 03 15:06:23 +0000 2017,"@CarolinaHuddle Cam evades rush, scrambles outside tackle box and throws out of bounds to NOLA sidelines....caught… https://t.co/iIUEcDmlDg",0,2
937336706910564352,oineko,-21600,"Drowning in Tokyo Ghoul obsession.
Don't send help tho.",Not where I want to be,Sun Dec 03 15:04:20 +0000 2017,"RT @lotusjuice: When it takes one bit of a push to realize how much you love something, is when you already lost it.
#irony",4,0
937336308090986498,Official_MBits,-18000,I think I Love Cleveland more than anyone should... its a problem! World Champions NBA 2016,Browns Country,Sun Dec 03 15:02:45 +0000 2017,It’s actually comical... #OhioState was #Alabama last year and for some reason all buckeye fans thought they deserv… https://t.co/je7TtmASaa,1,0
937335232545591297,ScSm__,0,"Hated, Adored but never ignored... #BELIEVE",Glasgow,Sun Dec 03 14:58:28 +0000 2017,"RT @louiseallain: Ppl are crowding to Christmas fairs on a Sunday, but possibly not churches.. #irony",6,0
937333477560664069,zefifier,28800,Make things fun.  Make fun things.  Make fun of things.,,Sun Dec 03 14:51:30 +0000 2017,Why is this not a searchable-text PDF? #smart #irony https://t.co/cljIMpzayT,0,0
937332856606609409,bkeusch,None,Board game aficionado. Fledgling crystallographer.,,Sun Dec 03 14:49:02 +0000 2017,@TheDragonsForce @NYCBroadwayBaby @pattonoswalt Isn't* #irony,0,0
937332623755698176,rambrosinolaw,-18000,"Charged with a crime? A San Antonio criminal lawyer from the Law Office of Robert Ambrosino, PLLC may be able to help.","San Antonio, TX",Sun Dec 03 14:48:06 +0000 2017,@dlolley_pgh Right. And also all the complaining about amendments; never mind the Dems accepted countless amendments to the ACA. #irony,0,0
937332590679379968,Julia__Susan,0,"Likes: history, comedy, scribbling & law.   Also writes poetry blog: Your boyfriend reminds me of...",up north,Sun Dec 03 14:47:59 +0000 2017,"#irony

@LoveWilko https://t.co/MVZrjkj2Ok",0,0
937332086171607041,_LordShen_,None,The only reason you're still alive is because I find your stupidity mildly amusing. -Lord Shen,Under The Stars,Sun Dec 03 14:45:58 +0000 2017,@linelin09_ If you have to accept it then why pray for mercy? #irony,0,0
937331857787629569,Sameena1K,None,Explorer. S.Yorkshire | UK | In your head |,,Sun Dec 03 14:45:04 +0000 2017,Trying to find the will to go out and buy winter gloves but it’s too cold to go out. 😩 #irony,0,1
937331015483260929,adrtraveller,None,Former taxi driver,,Sun Dec 03 14:41:43 +0000 2017,@NickMet75 @wrigdog @TrentWoodhill #irony,0,1
937330611609571329,iplantsman,0,"Plantsman, Garden Designer, Horticulturist, Lecturer and Gardener. Plants are my life and these words are my own! Created and endorse #plantpeoplearecool",East Sussex via Fife,Sun Dec 03 14:40:07 +0000 2017,#irony https://t.co/VbmhtRikx9,0,0
937330483511390208,juliuslumsden1,None,Fashion Designer. Follow me on instagram @juliuslumsden,"Los Angeles, CA",Sun Dec 03 14:39:36 +0000 2017,Thanks to Michael Flynn I believe in karma and that life is ironic . Cheers thanks a lot 🥂🥂👌#karma #irony,0,0
937329172942336001,bashair_kh,None,,Middle East,Sun Dec 03 14:34:24 +0000 2017,The one with Only 2 followers  is calling me Hina khan PR😂😂 #IRONY INDIA LOVES HINA #BB11 https://t.co/HOnmGps6vU,0,0
937328204364337153,TurboLogic_UK,0,"A wealth of experience and a reputation for excellence.
Turbo experts in re-manufacturing, saving the environment, one turbo at a time.","West Yorkshire, United Kingdom",Sun Dec 03 14:30:33 +0000 2017,"@SkySportsNews showed how a cricket match in India had to stop due to pollution affecting the players, next up on… https://t.co/eeLCjyotgf",0,0
937327761416491008,ProudGrannyCdn,None,"Live and let live, and help those in need when you can. We all bleed red. NO LISTS.",,Sun Dec 03 14:28:47 +0000 2017,"RT @mcshanehedges: #Irony @realDonaldTrump kills elephant party, whilst @DonaldJTrumpJr kills parties of elephants. #GOPTaxScam #GOP https:…",2,0
937327752381915136,brendanlong,0,Interested in how social media is used,"Cork,Ireland",Sun Dec 03 14:28:45 +0000 2017,RT @sendboyle: Be the holy. This man has our number all right. #Brexit #irony https://t.co/pWDmZ6oi73,1,0
937326954881126400,Digital_Motus,-18000,"♀️ | 26 | INTJ | Wannabe SMT fanatic, gamer, and converted anime fan. Music is my only escape. Probably the friendliest non-people person.",Classified,Sun Dec 03 14:25:35 +0000 2017,"RT @lotusjuice: When it takes one bit of a push to realize how much you love something, is when you already lost it.
#irony",4,0
